"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"5877032","HN681055","10/31/2007 02:20:00 PM","007XX W 31ST ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","DRUG STORE","true","false","0924","11","11","1171721","1884329","2007","2018 Feb 28 03:56:25 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"5827818","HN638648","10/09/2007 07:40:27 PM","007XX W 31ST ST","0320","ROBBERY","STRONGARM - NO WEAPON","STREET","false","false","0924","11","03","1172053","1884337","2007","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"5794596","HN605202","09/22/2007 06:39:37 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5765662","HN574962","08/31/2007 12:00:00 PM","007XX W 31ST ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","RESIDENCE","false","false","0923","11","11","1171946","1884334","2007","2018 Feb 28 03:56:25 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"5728851","HN535045","08/17/2007 06:22:47 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","SMALL RETAIL STORE","true","false","0923","11","08B","1172041","1884337","2007","2018 Feb 28 03:56:25 PM","41,83807212","-87,644195859","POINT (-87.644195859 41.83807212)"
"5710768","HN519207","08/09/2007 07:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5685465","HN492999","07/27/2007 07:46:15 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","0924","11","06","1171697","1884328","2007","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5739472","HN461593","07/12/2007 11:15:00 AM","007XX W 31ST ST","1680","GAMBLING","OTHER","STREET","true","false","0924","11","19","1171678","1884328","2007","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"5625243","HN431099","06/27/2007 09:14:39 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0924","11","14","1171922","1884333","2007","2018 Feb 28 03:56:25 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"5604757","HN413999","06/18/2007 07:38:36 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5616101","HN414065","06/18/2007 07:30:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","DRUG STORE","true","false","0923","11","18","1171687","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"5594876","HN399945","06/12/2007 08:00:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0924","11","06","1171970","1884335","2007","2018 Feb 28 03:56:25 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"5559712","HN364587","05/25/2007 03:12:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5545090","HN354760","05/20/2007 08:17:51 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5534662","HN330764","05/08/2007 08:15:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2007","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5452212","HN281929","04/13/2007 09:30:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5433090","HN255196","03/29/2007 09:09:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2007","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5420169","HN255013","03/29/2007 07:25:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5410736","HN250721","03/27/2007 03:00:00 PM","007XX W 31ST ST","2090","NARCOTICS","ALTER/FORGE PRESCRIPTION","DRUG STORE","true","false","0924","11","18","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5382748","HN231526","03/17/2007 12:00:00 PM","007XX W 31ST ST","2090","NARCOTICS","ALTER/FORGE PRESCRIPTION","DRUG STORE","true","false","0924","11","18","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5365819","HN217250","03/09/2007 09:54:19 PM","007XX W 31ST ST","2210","LIQUOR LAW VIOLATION","SELL/GIVE/DEL LIQUOR TO MINOR","TAVERN/LIQUOR STORE","true","false","0923","11","22","1171692","1884328","2007","2018 Feb 28 03:56:25 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"5322732","HN181325","02/17/2007 09:05:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","RESTAURANT","false","false","0924","11","08B","1171678","1884328","2007","2018 Feb 28 03:56:25 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"5465349","HN153974","01/31/2007 07:35:00 PM","007XX W 31ST ST","2210","LIQUOR LAW VIOLATION","SELL/GIVE/DEL LIQUOR TO MINOR","DRUG STORE","true","false","0924","11","22","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5279218","HN148432","01/28/2007 05:30:00 PM","007XX W 31ST ST","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","DRUG STORE","true","false","0924","11","03","1171697","1884328","2007","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5264272","HN138023","01/22/2007 05:50:00 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false","0924","11","18","1171721","1884329","2007","2018 Feb 28 03:56:25 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"5202203","HM792169","12/24/2006 10:27:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","11","06","1171668","1884327","2006","2018 Feb 28 03:56:25 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"5149995","HM738599","11/24/2006 08:57:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT","true","false","0924","11","26","1171668","1884327","2006","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"5115503","HM716892","11/12/2006 12:30:00 PM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","DRUG STORE","false","true","0924","11","08B","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5099891","HM701381","11/04/2006 04:30:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","08B","1171658","1884327","2006","2018 Feb 28 03:56:25 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"5046751","HM653465","10/11/2006 09:45:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","true","false","0924","11","26","1171653","1884327","2006","2018 Feb 28 03:56:25 PM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"5041307","HM650366","10/09/2006 05:55:00 PM","007XX W 31ST ST","0320","ROBBERY","STRONGARM - NO WEAPON","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","03","1171658","1884327","2006","2018 Feb 28 03:56:25 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"5224571","HM646799","10/07/2006 08:27:30 PM","007XX W 31ST ST","2022","NARCOTICS","POSS: COCAINE","ALLEY","true","false","0924","11","18","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5033022","HM617518","09/22/2006 10:10:00 PM","007XX W 31ST ST","1110","DECEPTIVE PRACTICE","BOGUS CHECK","DRUG STORE","true","false","0924","11","11","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"5032868","HM617474","09/22/2006 09:46:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2006","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4962425","HM574485","08/31/2006 10:45:00 PM","007XX W 31ST ST","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","DRUG STORE","false","false","0924","11","14","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4959088","HM572411","08/30/2006 10:45:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false","0924","11","06","1172053","1884337","2006","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"4931244","HM543698","08/16/2006 12:42:31 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","08A","1171653","1884327","2006","2018 Feb 28 03:56:25 PM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"4893073","HM507413","07/29/2006 04:30:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4884957","HM499263","07/25/2006 10:43:15 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","STREET","false","false","0923","11","08A","1171887","1884332","2006","2018 Feb 10 03:50:01 PM","41,838061789","-87,644761101","POINT (-87.644761101 41.838061789)"
"4807469","HM419514","06/16/2006 07:30:00 PM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","0924","11","05","1171668","1884327","2006","2018 Feb 28 03:56:25 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"4789052","HM401857","06/08/2006 05:22:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","DRUG STORE","false","false","0924","11","06","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4763971","HM375850","05/27/2006 12:30:00 AM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","STREET","false","false","0924","11","04B","1172029","1884336","2006","2018 Feb 28 03:56:25 PM","41,83806964","-87,644239922","POINT (-87.644239922 41.83806964)"
"4805595","HM330494","05/04/2006 04:51:48 PM","007XX W 31ST ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false","0924","11","18","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4780443","HM294737","04/16/2006 05:00:00 PM","007XX W 31ST ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","VEHICLE NON-COMMERCIAL","true","false","0924","11","18","1171682","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805532","-87,645513456","POINT (-87.645513456 41.83805532)"
"4689668","HM293128","04/15/2006 06:04:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","SIDEWALK","false","false","0923","11","06","1172053","1884337","2006","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"4677580","HM279765","04/08/2006 06:15:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0923","11","14","1172041","1884337","2006","2018 Feb 10 03:50:01 PM","41,83807212","-87,644195859","POINT (-87.644195859 41.83807212)"
"4676196","HM277336","04/01/2006 03:30:00 PM","007XX W 31ST ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","STREET","false","false","0924","11","11","1171721","1884329","2006","2018 Feb 28 03:56:25 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"4637675","HM235493","03/16/2006 12:49:24 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2006","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4628957","HM227638","03/12/2006 05:25:00 AM","007XX W 31ST ST","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","STREET","false","false","0923","11","11","1172053","1884337","2006","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"4555564","HM143759","01/25/2006 03:27:00 AM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","TAVERN/LIQUOR STORE","false","false","0923","11","05","1171692","1884328","2006","2018 Feb 10 03:50:01 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"4512178","HL817601","12/30/2005 04:04:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4480934","HL780772","12/09/2005 07:40:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4471269","HL769979","12/03/2005 04:12:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4463681","HL762818","11/29/2005 09:00:00 PM","007XX W 31ST ST","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","GROCERY FOOD STORE","false","false","0923","11","10","1171687","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"4462385","HL759579","11/28/2005 09:59:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4462179","HL758421","11/27/2005 03:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4470294","HL763674","11/20/2005 04:00:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","CONSTRUCTION SITE","false","false","0924","11","06","1172053","1884337","2005","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"4438008","HL735637","11/14/2005 08:00:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","DRUG STORE","false","false","0924","11","14","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4425152","HL719454","11/06/2005 02:41:13 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4382413","HL677022","10/16/2005 05:30:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4369101","HL664012","10/09/2005 02:00:00 PM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","true","0923","11","05","1171946","1884334","2005","2018 Feb 28 03:56:25 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"4332613","HL636039","09/24/2005 07:00:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","COMMERCIAL / BUSINESS OFFICE","false","false","0924","11","06","1171668","1884327","2005","2018 Feb 28 03:56:25 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"4342183","HL623884","09/19/2005 07:00:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171687","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"4270701","HL583306","08/31/2005 03:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4265561","HL581495","08/30/2005 05:10:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4262041","HL580616","08/29/2005 09:00:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0923","11","14","1171993","1884335","2005","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"4241277","HL563396","08/21/2005 04:21:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","TAVERN/LIQUOR STORE","false","false","0923","11","06","1171692","1884328","2005","2018 Feb 28 03:56:25 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"4238349","HL561663","08/20/2005 10:35:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0923","11","06","1171716","1884329","2005","2018 Feb 28 03:56:25 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"4228755","HL551984","08/16/2005 05:40:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","CONSTRUCTION SITE","true","false","0924","11","06","1172005","1884336","2005","2018 Feb 10 03:50:01 PM","41,838070169","-87,644327989","POINT (-87.644327989 41.838070169)"
"4224767","HL550946","08/15/2005 05:30:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false","0923","11","14","1172041","1884337","2005","2018 Feb 28 03:56:25 PM","41,83807212","-87,644195859","POINT (-87.644195859 41.83807212)"
"4220253","HL545699","08/12/2005 06:00:00 PM","007XX W 31ST ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0923","11","05","1171716","1884329","2005","2018 Feb 10 03:50:01 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"4183185","HL511502","07/27/2005 04:35:51 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4168755","HL497176","07/20/2005 06:30:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","false","false","0924","11","26","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4118518","HL454370","06/30/2005 04:39:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4104751","HL441575","06/24/2005 04:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4115072","HL450445","06/22/2005 09:00:00 AM","007XX W 31ST ST","1120","DECEPTIVE PRACTICE","FORGERY","BANK","false","false","0924","11","10","1171658","1884327","2005","2018 Feb 28 03:56:25 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"4096553","HL430474","06/19/2005 11:30:00 AM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESIDENCE","false","true","0923","11","06","1171946","1884334","2005","2018 Feb 28 03:56:25 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"4086091","HL429493","06/18/2005 08:55:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","0924","11","06","1171697","1884328","2005","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4081240","HL426228","06/17/2005 10:20:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171721","1884329","2005","2018 Feb 28 03:56:25 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"4081821","HL426226","06/17/2005 09:55:00 AM","007XX W 31ST ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","COMMERCIAL / BUSINESS OFFICE","false","false","0923","11","26","1171993","1884335","2005","2018 Feb 28 03:56:25 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"4070193","HL419135","06/13/2005 11:00:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","0924","11","06","1171678","1884328","2005","2018 Feb 28 03:56:25 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"4070798","HL415377","06/12/2005 09:10:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4056160","HL405153","06/07/2005 02:30:00 PM","007XX W 31ST ST","0865","THEFT","DELIVERY CONTAINER THEFT","ALLEY","false","false","0924","11","06","1171692","1884328","2005","2018 Feb 28 03:56:25 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"4046929","HL397838","06/04/2005 02:24:55 AM","007XX W 31ST ST","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0923","11","08A","1171946","1884334","2005","2025 Sep 23 03:41:47 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"4066224","HL413814","05/27/2005 02:44:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESIDENCE PORCH/HALLWAY","false","false","0923","11","06","1171958","1884334","2005","2018 Feb 28 03:56:25 PM","41,838065715","-87,644500512","POINT (-87.644500512 41.838065715)"
"4022433","HL377111","05/24/2005 04:35:00 PM","007XX W 31ST ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","0923","11","26","1171946","1884334","2005","2018 Feb 28 03:56:25 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"4020942","HL376480","05/24/2005 04:00:00 PM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0923","11","05","1171946","1884334","2005","2018 Feb 28 03:56:25 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"4012683","HL369990","05/20/2005 05:00:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","08B","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"4003443","HL360881","05/17/2005 02:40:25 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT","true","false","0924","11","26","1171678","1884328","2005","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"3990041","HL351649","05/11/2005 11:00:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","0923","11","14","1171692","1884328","2005","2018 Feb 28 03:56:25 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"3975089","HL333767","05/03/2005 09:25:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"3964427","HL321051","04/27/2005 12:49:18 PM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0923","11","08B","1171692","1884328","2005","2018 Feb 28 03:56:25 PM","41,8380551","-87,645476761","POINT (-87.645476761 41.8380551)"
"3955896","HL320874","04/27/2005 11:04:17 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"3955906","HL318824","04/26/2005 11:25:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"3920160","HL293840","04/14/2005 03:21:45 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","false","false","0924","11","14","1172053","1884337","2005","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"3913905","HL288569","04/11/2005 02:50:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2005","2018 Feb 28 03:56:25 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"3900197","HL277287","04/06/2005 12:00:00 AM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0924","11","05","1172053","1884337","2005","2018 Feb 28 03:56:25 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
